entryDate,no2_conc,o3_conc,pm25_conc,pm10_conc,temp,RH,dewpoint,SiteName
4/25/21 14:00,0.77,54.14,15.16,49.31,27.31,55.2,17.5,Hines_MedicalDistrictDrive
4/25/21 14:00,12.52,38.1,2.28,2.57,26.9,65.8,20,Hines_RecordCrossing
4/25/21 14:00,7.7,41.33,0.59,3.92,27.01,45.8,14.3,Inwood_UTSW
4/25/21 15:00,0.68,56.82,14.59,49.34,28.24,53.3,17.8,Hines_MedicalDistrictDrive
4/25/21 15:00,14.8,40.45,2.03,2.88,28.33,61.3,20.2,Hines_RecordCrossing
4/25/21 15:00,8.11,44.13,0.26,3.82,28.38,40.8,13.8,Inwood_UTSW
4/25/21 16:00,1.08,57.89,15.05,50.19,28.55,48.9,16.8,Hines_MedicalDistrictDrive
4/25/21 16:00,15.79,42.2,2.43,4.08,28.5,58.7,19.6,Hines_RecordCrossing
4/25/21 16:00,7.67,46.17,0.57,4.5,29.82,37.1,13.6,Inwood_UTSW
4/25/21 17:00,4.12,57.35,13.4,48.06,29.39,48.9,17.5,Hines_MedicalDistrictDrive
4/25/21 17:00,18.57,44.55,2.2,4.21,29.32,56.1,19.6,Hines_RecordCrossing
4/25/21 17:00,7.98,48.37,0.54,4.2,30.73,34.2,13.2,Inwood_UTSW
4/25/21 18:00,4.6,55.3,12.85,47.59,29.8,47.2,17.3,Hines_MedicalDistrictDrive
4/25/21 18:00,17.72,44.24,1.85,4.5,29.82,56.2,20.2,Hines_RecordCrossing
4/25/21 18:00,6.97,48.38,0.21,3.95,29.53,36.5,13.1,Inwood_UTSW
4/25/21 19:00,5.83,50.48,12.97,48.12,28.58,50.7,17.4,Hines_MedicalDistrictDrive
4/25/21 19:00,12.33,41.33,2.04,5.33,26.51,65.6,19.5,Hines_RecordCrossing
4/25/21 19:00,8.29,43.27,0.37,4.58,29.18,39,13.8,Inwood_UTSW
4/25/21 20:00,3.17,46.76,13.81,49.36,25.79,58.1,16.9,Hines_MedicalDistrictDrive
4/25/21 20:00,5.83,37.12,1.91,5.29,25.12,71.9,19.7,Hines_RecordCrossing
4/25/21 20:00,8.99,37.66,0.23,4.18,25.4,49.1,13.9,Inwood_UTSW
4/25/21 21:00,1.23,43.07,16.41,53.15,24.53,60.4,16.4,Hines_MedicalDistrictDrive
4/25/21 21:00,4.4,32.18,2.09,6.81,24.1,73.5,19.1,Hines_RecordCrossing
4/25/21 21:00,11.78,29.46,0.75,5.62,23.96,51.7,13.4,Inwood_UTSW
4/25/21 22:00,0.29,40.26,16.76,53.26,23.3,66.7,16.8,Hines_MedicalDistrictDrive
4/25/21 22:00,5.03,30.38,2.22,6.43,23.2,79.2,19.4,Hines_RecordCrossing
4/25/21 22:00,12.82,26.79,1.26,6.36,22.95,56.4,13.8,Inwood_UTSW
4/25/21 23:00,0.55,36.31,15.18,50.3,22.54,70.5,16.9,Hines_MedicalDistrictDrive
4/25/21 23:00,3.1,29.16,1.99,5.19,22.4,84.5,19.7,Hines_RecordCrossing
4/25/21 23:00,11.66,26.9,1.08,5.47,22.08,60.9,14.2,Inwood_UTSW
4/26/21 0:00,1.19,34.79,15.13,50.43,21.49,73.8,16.6,Hines_MedicalDistrictDrive
4/26/21 0:00,3.74,27.76,2.3,6.34,21.7,86,19.2,Hines_RecordCrossing
4/26/21 0:00,12.61,24.8,1.71,6.75,21.43,62.3,13.9,Inwood_UTSW
4/26/21 1:00,3.32,29.86,13.94,48.69,20.94,75.1,16.4,Hines_MedicalDistrictDrive
4/26/21 1:00,2.96,26.43,1.78,3.78,21.01,89.7,19.2,Hines_RecordCrossing
4/26/21 1:00,12.94,23,1.45,5.75,20.75,65.1,14,Inwood_UTSW
4/26/21 2:00,2.4,37.44,13.45,48.21,20.47,77.7,16.5,Hines_MedicalDistrictDrive
4/26/21 2:00,0.91,30.49,1.38,2.62,20.44,92.6,19.2,Hines_RecordCrossing
4/26/21 2:00,8.19,28.75,1.34,5.93,20.22,69.4,14.4,Inwood_UTSW
4/26/21 3:00,1.38,40.92,13.35,49.64,19.83,83.2,16.9,Hines_MedicalDistrictDrive
4/26/21 3:00,0.75,32.8,0.58,2.8,19.98,96.7,19.4,Hines_RecordCrossing
4/26/21 3:00,6.61,31.77,0.88,6.01,19.71,74.1,15,Inwood_UTSW
4/26/21 4:00,0.41,43.69,14.4,52.95,19.17,83.5,16.3,Hines_MedicalDistrictDrive
4/26/21 4:00,0.11,31.91,0.09,1.89,19.41,99.6,19.3,Hines_RecordCrossing
4/26/21 4:00,5.73,31.66,0.45,5.86,19.16,76.4,14.9,Inwood_UTSW
4/26/21 5:00,0.1,40,14.96,53.7,18.62,83.5,15.8,Hines_MedicalDistrictDrive
4/26/21 5:00,0.08,29.44,0,0.84,18.96,99.9,18.9,Hines_RecordCrossing
4/26/21 5:00,7.12,28.21,0.59,6.3,18.7,78.1,14.8,Inwood_UTSW
4/26/21 6:00,0.19,34.01,17.97,57.83,17.97,83.5,15.1,Hines_MedicalDistrictDrive
4/26/21 6:00,0.94,25.91,0.14,2.32,18.4,99.9,18.4,Hines_RecordCrossing
4/26/21 6:00,11.02,23.61,0.69,6.72,18,79.8,14.4,Inwood_UTSW
4/26/21 7:00,0.5,26.89,23.68,62.23,17.93,83.5,15.1,Hines_MedicalDistrictDrive
4/26/21 7:00,5.2,20.54,2.29,6.87,18.42,99.9,18.4,Hines_RecordCrossing
4/26/21 7:00,14.08,19.66,2.91,9.3,17.89,79.8,14.3,Inwood_UTSW
4/26/21 8:00,0.31,29.02,30.42,67.06,18.98,83.5,16.1,Hines_MedicalDistrictDrive
4/26/21 8:00,9.29,20.97,4.2,11.07,19.5,99.9,19.5,Hines_RecordCrossing
4/26/21 8:00,14.64,20.98,5.53,12.64,18.86,79.8,15.3,Inwood_UTSW
4/26/21 9:00,0.9,32.21,29.99,68.58,19.87,83.5,17,Hines_MedicalDistrictDrive
4/26/21 9:00,8.8,24.13,3.81,11.04,20.7,99.9,20.7,Hines_RecordCrossing
4/26/21 9:00,13.32,24.51,4.97,12.63,19.9,77.9,15.9,Inwood_UTSW
4/26/21 10:00,0.88,36.81,28.83,68.15,22.09,82.5,19,Hines_MedicalDistrictDrive
4/26/21 10:00,7.65,27.73,4.1,13.01,22.49,95.5,21.7,Hines_RecordCrossing
4/26/21 10:00,12.31,27.46,5.04,12.43,21.58,73.3,16.6,Inwood_UTSW
4/26/21 11:00,1.05,43.73,23.35,62.93,22.75,75.9,18.3,Hines_MedicalDistrictDrive
4/26/21 11:00,9.48,31.68,5.22,17.21,23.98,87.6,21.8,Hines_RecordCrossing
4/26/21 11:00,12.12,31.5,3.66,10.93,22.96,66.1,16.3,Inwood_UTSW
4/26/21 12:00,1.8,46.08,19.41,59.13,24.97,64.7,17.9,Hines_MedicalDistrictDrive
4/26/21 12:00,12.05,35.99,4.6,16.87,25.74,72.9,20.5,Hines_RecordCrossing
4/26/21 12:00,11.33,36.12,2.6,9.67,25.37,51.5,14.7,Inwood_UTSW
4/26/21 13:00,2,50.53,18.02,56.26,26.42,59.7,17.9,Hines_MedicalDistrictDrive
4/26/21 13:00,17.37,38.35,4.69,17,26.9,67.6,20.4,Hines_RecordCrossing
4/26/21 13:00,10.12,40.31,1.83,8.19,25.92,46.3,13.5,Inwood_UTSW
4/26/21 14:00,4.96,48.25,16.36,53.96,27.36,57.8,18.3,Hines_MedicalDistrictDrive
4/26/21 14:00,16.38,39.05,4.51,17.66,28.23,63.3,20.6,Hines_RecordCrossing
4/26/21 14:00,11.03,41.51,1.76,8.52,28.75,41.7,14.4,Inwood_UTSW
4/26/21 15:00,6.22,53.09,19.68,58.98,27.88,56.2,18.3,Hines_MedicalDistrictDrive
4/26/21 15:00,20.25,41.15,4.64,17.23,27.52,67,20.9,Hines_RecordCrossing
4/26/21 15:00,10.23,44.56,1.6,7.97,27.38,43.8,14,Inwood_UTSW
4/26/21 16:00,6.4,55.57,17.3,56.17,29.22,51.4,18.2,Hines_MedicalDistrictDrive
4/26/21 16:00,20.22,42.68,4.2,15.79,29.62,60.6,21.2,Hines_RecordCrossing
4/26/21 16:00,10.7,46.17,1.54,8.11,29.25,39.7,14.2,Inwood_UTSW
4/26/21 17:00,8.55,50.94,15.02,53.86,29.06,50.9,17.9,Hines_MedicalDistrictDrive
4/26/21 17:00,21.06,41.62,3.2,13.97,28.83,60.7,20.5,Hines_RecordCrossing
4/26/21 17:00,10.12,46.2,0.76,6.6,29.89,38.1,14.1,Inwood_UTSW
4/26/21 18:00,9.83,49.29,16.82,53.43,27.97,52.4,17.3,Hines_MedicalDistrictDrive
4/26/21 18:00,17.02,42.4,4.6,15.25,27.52,63.7,20,Hines_RecordCrossing
4/26/21 18:00,9.36,45.5,1.61,7.25,27.74,41.4,13.4,Inwood_UTSW
4/26/21 19:00,5.31,53.56,21.47,56.2,26.71,57.7,17.7,Hines_MedicalDistrictDrive
4/26/21 19:00,14.43,42.73,6.83,16.75,26.11,69.4,20.1,Hines_RecordCrossing
4/26/21 19:00,8.46,44.88,3.96,9.47,26.5,46.6,14.1,Inwood_UTSW
4/26/21 20:00,0.84,59.29,15.1,55.32,25.79,57.8,16.8,Hines_MedicalDistrictDrive
4/26/21 20:00,14.5,44.14,2.26,11.98,25.39,70.5,19.6,Hines_RecordCrossing
4/26/21 20:00,7.38,48.06,0.49,5.89,25.38,48.4,13.7,Inwood_UTSW
4/26/21 21:00,0.45,62.31,15.23,56.22,24.89,64.3,17.7,Hines_MedicalDistrictDrive
4/26/21 21:00,14.93,44.52,2.02,12.36,24.6,77,20.3,Hines_RecordCrossing
4/26/21 21:00,5.94,50.07,0.26,6.61,24.57,53.8,14.6,Inwood_UTSW
4/26/21 22:00,0.45,58.69,16.18,57.55,24.19,68.5,18,Hines_MedicalDistrictDrive
4/26/21 22:00,14.15,41.93,2.12,12.27,23.88,82.4,20.7,Hines_RecordCrossing
4/26/21 22:00,7.91,44.98,0.53,7.33,23.81,57.8,15,Inwood_UTSW
4/26/21 23:00,1.88,53.56,15.88,55.97,22.97,73.4,18,Hines_MedicalDistrictDrive
4/26/21 23:00,13.23,40.18,1.97,10.97,22.98,87,20.7,Hines_RecordCrossing
4/26/21 23:00,10.17,40.63,1.02,8.28,22.84,61.8,15.1,Inwood_UTSW
4/27/21 0:00,6.94,51.29,18.05,58.88,21.99,75.8,17.5,Hines_MedicalDistrictDrive
4/27/21 0:00,21.42,39.57,2.63,13.3,22,90.8,20.4,Hines_RecordCrossing
4/27/21 0:00,13.99,40.47,1.8,9.24,21.84,66.2,15.2,Inwood_UTSW
4/27/21 1:00,2.32,51.94,17.42,57,21.15,76.8,16.9,Hines_MedicalDistrictDrive
4/27/21 1:00,16.44,38.86,2.21,11.46,21.24,91.7,19.8,Hines_RecordCrossing
4/27/21 1:00,11.88,38.78,1.75,9.12,21.03,67.9,14.9,Inwood_UTSW
4/27/21 2:00,0.04,50.09,21.14,61.35,20.8,80.1,17.2,Hines_MedicalDistrictDrive
4/27/21 2:00,8.75,36.05,2.92,12.75,20.92,94.3,20,Hines_RecordCrossing
4/27/21 2:00,8.22,37.09,2.48,10.18,20.75,71.9,15.5,Inwood_UTSW
4/27/21 3:00,0,47.02,25.94,66.05,20.37,83.5,17.5,Hines_MedicalDistrictDrive
4/27/21 3:00,2.6,33.1,4.06,14.48,20.57,97.4,20.1,Hines_RecordCrossing
4/27/21 3:00,6.56,34.16,4.25,12.85,20.41,74.4,15.7,Inwood_UTSW
4/27/21 4:00,0,38.98,33.06,70.99,20.78,83.5,17.9,Hines_MedicalDistrictDrive
4/27/21 4:00,0.12,27.81,5.06,14.74,21.1,99.9,21.1,Hines_RecordCrossing
4/27/21 4:00,6.79,28.35,6.34,16.12,20.79,76.5,16.5,Inwood_UTSW
4/27/21 5:00,0.02,36.47,38.75,75.96,21.31,83.5,18.4,Hines_MedicalDistrictDrive
4/27/21 5:00,0.06,26.25,6.71,18.94,21.5,99.6,21.4,Hines_RecordCrossing
4/27/21 5:00,8.45,26.04,8.14,18.53,21.19,76,16.8,Inwood_UTSW
4/27/21 6:00,0.14,34.92,40.65,77.74,21.42,83.5,18.5,Hines_MedicalDistrictDrive
4/27/21 6:00,2.24,24.23,7.31,20.06,21.52,99.9,21.5,Hines_RecordCrossing
4/27/21 6:00,10.55,24.04,8.85,19.67,21.24,76.7,17,Inwood_UTSW
4/27/21 7:00,0.07,31.2,42.98,81.22,21.45,83.5,18.5,Hines_MedicalDistrictDrive
4/27/21 7:00,4,21.51,7.55,22.3,21.57,99.9,21.6,Hines_RecordCrossing
4/27/21 7:00,13.42,20.73,8.99,19.82,21.13,78.3,17.2,Inwood_UTSW
4/27/21 8:00,0.11,28.26,42.94,83.78,21.5,83.5,18.6,Hines_MedicalDistrictDrive
4/27/21 8:00,4.54,19.6,7.91,24.46,21.57,99.9,21.6,Hines_RecordCrossing
4/27/21 8:00,15.32,17.29,9.64,21.63,21.43,78.4,17.5,Inwood_UTSW
4/27/21 9:00,0.12,27.21,41.9,85.42,21.68,83.5,18.8,Hines_MedicalDistrictDrive
4/27/21 9:00,3.45,19.98,7.38,24.2,21.77,99.9,21.8,Hines_RecordCrossing
4/27/21 9:00,14.99,17.11,8.8,21.21,21.54,78.8,17.7,Inwood_UTSW
4/27/21 10:00,0,26.6,45.79,87.32,22.22,83.5,19.3,Hines_MedicalDistrictDrive
4/27/21 10:00,6.02,16.98,8.38,25.75,22.38,99.9,22.4,Hines_RecordCrossing
4/27/21 10:00,15.4,15.86,10.04,22.2,22.04,78.7,18.2,Inwood_UTSW
4/27/21 11:00,0.08,25.73,47.86,87.3,23.29,83.5,20.3,Hines_MedicalDistrictDrive
4/27/21 11:00,7.17,16.31,8.83,24.67,23.6,99.9,23.6,Hines_RecordCrossing
4/27/21 11:00,15.6,15.66,11.38,22.98,23.14,76.8,18.8,Inwood_UTSW
4/27/21 12:00,0.06,26.94,45.72,81.67,24.25,83.5,21.3,Hines_MedicalDistrictDrive
4/27/21 12:00,4.82,17.65,8.47,21.74,24.08,99.1,23.9,Hines_RecordCrossing
4/27/21 12:00,15.71,15.53,10.79,21.26,23.55,76.1,19.1,Inwood_UTSW
4/27/21 13:00,0.05,28.31,47.49,78.57,24.48,83.5,21.5,Hines_MedicalDistrictDrive
4/27/21 13:00,4.41,18.04,10.4,23.39,24.73,97.3,24.3,Hines_RecordCrossing
4/27/21 13:00,15.52,15.67,11.34,20.65,24.2,75.3,19.5,Inwood_UTSW
4/27/21 14:00,0.11,28.31,49.37,80.1,24.34,83.5,21.4,Hines_MedicalDistrictDrive
4/27/21 14:00,4.7,18.15,10.67,23.02,24.3,99.3,24.2,Hines_RecordCrossing
4/27/21 14:00,14.85,15.95,12.1,20.52,23.94,76.9,19.6,Inwood_UTSW
4/27/21 15:00,0.11,28.25,55.47,82.71,24.91,83.5,21.9,Hines_MedicalDistrictDrive
4/27/21 15:00,3.34,17.24,11.59,23.99,24.49,99.1,24.3,Hines_RecordCrossing
4/27/21 15:00,14.58,15.43,14.25,23.26,24.4,75.4,19.8,Inwood_UTSW
4/27/21 16:00,0.52,25.6,49.43,79.66,24.95,83.5,22,Hines_MedicalDistrictDrive
4/27/21 16:00,3.82,17.95,11.22,24.49,24.88,99.2,24.7,Hines_RecordCrossing
4/27/21 16:00,14.96,15.66,14.1,24.03,24.77,74.8,20,Inwood_UTSW
4/27/21 17:00,1.86,25.5,45.88,78.95,24.71,83.5,21.7,Hines_MedicalDistrictDrive
4/27/21 17:00,5.18,18.74,11.23,25.78,24.62,99.9,24.6,Hines_RecordCrossing
4/27/21 17:00,14.69,16.55,14.17,24.81,24.7,75.6,20.1,Inwood_UTSW
4/27/21 18:00,5.24,19.58,43.08,77.68,24.17,83.5,21.2,Hines_MedicalDistrictDrive
4/27/21 18:00,5.74,17.25,10.78,25.55,24.09,99.9,24.1,Hines_RecordCrossing
4/27/21 18:00,16.93,13.36,12.64,22.2,24.08,78,20,Inwood_UTSW
4/27/21 19:00,3.84,22.05,46.42,74.42,23.73,83.5,20.8,Hines_MedicalDistrictDrive
4/27/21 19:00,5.87,17.97,17.33,33.03,23.63,99.9,23.6,Hines_RecordCrossing
4/27/21 19:00,16.82,13.49,17.56,25.35,23.55,79.7,19.8,Inwood_UTSW
4/27/21 20:00,4.37,22.35,41.03,71.49,23.19,83.5,20.2,Hines_MedicalDistrictDrive
4/27/21 20:00,4.73,19.41,16.58,33.46,23,99.9,23,Hines_RecordCrossing
4/27/21 20:00,15.65,15.22,17.1,25.84,23.01,79.8,19.3,Inwood_UTSW
4/27/21 21:00,4.97,21.46,50.48,77.92,22.98,83.5,20,Hines_MedicalDistrictDrive
4/27/21 21:00,4.05,18.93,16.94,34.37,22.98,99.9,23,Hines_RecordCrossing
4/27/21 21:00,15.35,14.9,17.81,26.39,22.95,79.8,19.3,Inwood_UTSW
4/27/21 22:00,1.53,23.67,61.13,84.3,23.19,83.5,20.2,Hines_MedicalDistrictDrive
4/27/21 22:00,1.01,18.61,17.27,33.34,23.09,99.9,23.1,Hines_RecordCrossing
4/27/21 22:00,12.54,15.16,21.42,29.99,23.05,79.8,19.4,Inwood_UTSW
4/27/21 23:00,0.2,21.36,71.34,91.47,23.18,83.5,20.2,Hines_MedicalDistrictDrive
4/27/21 23:00,1.47,14.64,18.5,35.01,23.09,99.9,23.1,Hines_RecordCrossing
4/27/21 23:00,13.64,11.58,23.15,31.97,23.07,79.8,19.4,Inwood_UTSW
4/28/21 0:00,0.9,17.66,63.03,85.27,22.86,83.5,19.9,Hines_MedicalDistrictDrive
4/28/21 0:00,0.94,12.12,17.75,33.19,22.81,99.9,22.8,Hines_RecordCrossing
4/28/21 0:00,14.2,9,21.52,30.48,22.75,79.8,19.1,Inwood_UTSW
4/28/21 1:00,0.01,17.53,60.69,86.33,22.9,83.5,20,Hines_MedicalDistrictDrive
4/28/21 1:00,0.05,11.08,15.61,31.5,22.79,99.9,22.8,Hines_RecordCrossing
4/28/21 1:00,12.79,8.13,19.19,27.73,22.76,79.8,19.1,Inwood_UTSW
4/28/21 2:00,0,16.38,61.98,91.03,23.38,83.5,20.4,Hines_MedicalDistrictDrive
4/28/21 2:00,0.03,8.81,14.17,29.98,23.04,99.9,23,Hines_RecordCrossing
4/28/21 2:00,12.94,6.56,17.94,27.17,22.98,79.8,19.3,Inwood_UTSW
4/28/21 3:00,0.03,12.42,60.59,94.5,23.73,83.5,20.8,Hines_MedicalDistrictDrive
4/28/21 3:00,1.59,5.88,12.18,28.65,23.38,99.9,23.4,Hines_RecordCrossing
4/28/21 3:00,15.84,3.07,15.61,25.76,23.25,79.8,19.6,Inwood_UTSW
4/28/21 4:00,0.08,12.32,60.86,95.98,23.66,83.5,20.7,Hines_MedicalDistrictDrive
4/28/21 4:00,2.46,5.12,12.28,28.61,23.42,99.9,23.4,Hines_RecordCrossing
4/28/21 4:00,16.27,2.6,15.08,25.8,23.4,79.8,19.7,Inwood_UTSW
4/28/21 5:00,0.37,12.18,66.7,98.79,23.61,83.5,20.7,Hines_MedicalDistrictDrive
4/28/21 5:00,3.69,5.73,13.57,31.24,23.53,99.9,23.5,Hines_RecordCrossing
4/28/21 5:00,16.66,2.9,16.45,27.56,23.46,79.8,19.8,Inwood_UTSW
4/28/21 6:00,1.39,11.83,79.56,106.52,23.39,83.5,20.4,Hines_MedicalDistrictDrive
4/28/21 6:00,6.23,5.02,16.36,35.47,23.2,99.9,23.2,Hines_RecordCrossing
4/28/21 6:00,19.37,1.1,20.17,31.32,23.07,79.8,19.4,Inwood_UTSW
4/28/21 7:00,5.16,9.24,78.93,106.64,23.73,83.5,20.8,Hines_MedicalDistrictDrive
4/28/21 7:00,9.19,4.71,17.89,39.34,23.6,99.9,23.6,Hines_RecordCrossing
4/28/21 7:00,21.49,0.46,22.05,34.61,23.46,79.8,19.8,Inwood_UTSW
4/28/21 8:00,7.93,6.95,84.35,108.92,23.98,83.5,21,Hines_MedicalDistrictDrive
4/28/21 8:00,15.07,1.42,18.94,40.13,23.76,99.9,23.7,Hines_RecordCrossing
4/28/21 8:00,21.97,0,23.26,36.38,23.74,79.8,20,Inwood_UTSW
4/28/21 9:00,5.1,9.85,84.39,105.2,23.78,83.5,20.8,Hines_MedicalDistrictDrive
4/28/21 9:00,12.88,3.06,20.9,43.42,23.59,99.9,23.6,Hines_RecordCrossing
4/28/21 9:00,21,0.66,25.42,37.43,23.89,79.8,20.2,Inwood_UTSW
4/28/21 10:00,2.02,14.9,60.86,90.81,24.63,83.5,21.7,Hines_MedicalDistrictDrive
4/28/21 10:00,3.14,9.54,16.42,37.25,24.71,99.9,24.7,Hines_RecordCrossing
4/28/21 10:00,16.13,5.42,20.85,34.04,24.96,74.3,20.1,Inwood_UTSW
4/28/21 11:00,0.18,18.52,40.4,85.03,25.37,83.5,22.4,Hines_MedicalDistrictDrive
4/28/21 11:00,1.01,12.06,8.1,27.36,24.9,99.4,24.8,Hines_RecordCrossing
4/28/21 11:00,15.56,7.57,10.1,24.51,25.17,74.5,20.3,Inwood_UTSW
4/28/21 12:00,0.29,23.12,38.6,87.7,26.75,79.1,22.8,Hines_MedicalDistrictDrive
4/28/21 12:00,3.48,13.84,8.75,33.66,26.56,92.4,25.2,Hines_RecordCrossing
4/28/21 12:00,14.67,11.31,8.91,23.5,26.47,69.1,20.3,Inwood_UTSW
4/28/21 13:00,0.97,27.95,37.35,88.3,29.39,72.9,24,Hines_MedicalDistrictDrive
4/28/21 13:00,6.15,17.79,10.76,42.56,28.77,83.2,25.6,Hines_RecordCrossing
4/28/21 13:00,15.19,14.99,7.98,22.37,28.36,60.1,19.9,Inwood_UTSW
4/28/21 14:00,0.5,32.46,37.21,85.56,28.61,73.9,23.5,Hines_MedicalDistrictDrive
4/28/21 14:00,9.89,19.82,12.01,44.73,28.17,84.9,25.4,Hines_RecordCrossing
4/28/21 14:00,15.91,16.62,8.24,21.81,27.73,61.8,19.7,Inwood_UTSW
4/28/21 15:00,0.44,29.9,37.35,85.27,28.61,73.5,23.4,Hines_MedicalDistrictDrive
4/28/21 15:00,9.81,17.25,11.4,42.04,28.27,85.7,25.7,Hines_RecordCrossing
4/28/21 15:00,16.75,15.68,8.66,21.98,27.98,62.4,20.1,Inwood_UTSW
4/28/21 16:00,3.7,24.16,36.77,84.85,28.61,75,23.8,Hines_MedicalDistrictDrive
4/28/21 16:00,13.09,13.28,10.55,39.22,28.03,88.4,25.9,Hines_RecordCrossing
4/28/21 16:00,17.88,13.16,7.93,21.59,28.02,62.9,20.3,Inwood_UTSW
4/28/21 17:00,6.29,21.41,39.91,85.56,28.5,75.5,23.7,Hines_MedicalDistrictDrive
4/28/21 17:00,16.06,11.69,10.71,36.67,27.88,90,26.1,Hines_RecordCrossing
4/28/21 17:00,20.7,9.69,9.22,22.4,27.94,63.7,20.4,Inwood_UTSW
4/28/21 18:00,11.92,16.75,45.84,91.17,28.36,76.1,23.7,Hines_MedicalDistrictDrive
4/28/21 18:00,21.98,7.68,11.94,38.13,27.6,90.3,25.9,Hines_RecordCrossing
4/28/21 18:00,24.83,4.76,10.75,24.34,27.71,65.4,20.6,Inwood_UTSW
4/28/21 19:00,13.35,15.56,48.62,90.46,27.96,77.6,23.7,Hines_MedicalDistrictDrive
4/28/21 19:00,22.04,6.59,12.82,38.28,27.29,91.8,25.8,Hines_RecordCrossing
4/28/21 19:00,24.47,4.43,11.97,24.15,27.32,68.1,20.9,Inwood_UTSW
4/28/21 20:00,16.12,11.43,54.63,96.87,27.5,79.1,23.6,Hines_MedicalDistrictDrive
4/28/21 20:00,26.16,3.05,14.36,40.51,26.7,94.1,25.7,Hines_RecordCrossing
4/28/21 20:00,27.25,0.76,13.78,26.8,26.6,71.7,21.1,Inwood_UTSW
4/28/21 21:00,14.82,14.25,60.11,97.54,27.11,81,23.6,Hines_MedicalDistrictDrive
4/28/21 21:00,23.73,6.25,16.79,43.78,26.38,95.9,25.7,Hines_RecordCrossing
4/28/21 21:00,27.79,1.26,17.05,30.09,25.95,74.2,21,Inwood_UTSW
4/28/21 22:00,17.1,9.2,67.05,102.8,26.88,83.1,23.8,Hines_MedicalDistrictDrive
4/28/21 22:00,23.37,1.62,16.64,42.01,26.4,96.8,25.8,Hines_RecordCrossing
4/28/21 22:00,23.34,3.54,19.53,32.49,26.29,73.7,21.2,Inwood_UTSW
4/28/21 23:00,2.16,21.81,75.43,107.78,26.33,83.5,23.3,Hines_MedicalDistrictDrive
4/28/21 23:00,11,11.22,19.12,45.62,26,98.8,25.8,Hines_RecordCrossing
4/28/21 23:00,18.14,9.2,23.02,37.03,25.79,75.7,21.2,Inwood_UTSW
4/29/21 0:00,2.02,19.55,96.91,122.05,24.71,83.5,21.7,Hines_MedicalDistrictDrive
4/29/21 0:00,7.93,10.59,23.15,52.28,24.4,99.9,24.4,Hines_RecordCrossing
4/29/21 0:00,16.63,9.1,28.55,42.84,24.16,79.8,20.4,Inwood_UTSW
4/29/21 1:00,2.52,16.12,120.72,144.43,24.23,83.5,21.3,Hines_MedicalDistrictDrive
4/29/21 1:00,8.36,4.29,31.04,71.93,23.96,99.9,23.9,Hines_RecordCrossing
4/29/21 1:00,18.93,3.05,35.23,52.23,23.75,79.8,20,Inwood_UTSW
4/29/21 2:00,1.03,20.68,108.06,132.67,20.77,83.5,17.9,Hines_MedicalDistrictDrive
4/29/21 2:00,5.32,10.26,24.18,52.21,19.85,99.9,19.8,Hines_RecordCrossing
4/29/21 2:00,14.29,9.08,26.32,39.37,20.53,79.8,16.9,Inwood_UTSW
4/29/21 3:00,0.1,34.09,29.09,59.09,20.26,83.5,17.4,Hines_MedicalDistrictDrive
4/29/21 3:00,0.22,25.06,3.07,3.5,19.88,99.9,19.9,Hines_RecordCrossing
4/29/21 3:00,5.03,25.52,2.87,8.48,20.02,79.8,16.4,Inwood_UTSW
4/29/21 4:00,0.45,31.09,30.95,60.94,20.15,83.5,17.3,Hines_MedicalDistrictDrive
4/29/21 4:00,0.73,21.3,4.15,6.36,20.04,99.9,20,Hines_RecordCrossing
4/29/21 4:00,10.03,18.55,4.26,10.8,19.87,79.8,16.3,Inwood_UTSW
4/29/21 5:00,0,31.81,32.66,64.01,19.39,83.5,16.5,Hines_MedicalDistrictDrive
4/29/21 5:00,1.42,21.66,4.31,7.42,19.5,99.9,19.5,Hines_RecordCrossing
4/29/21 5:00,7.88,21.17,3.76,9.82,19.41,79.8,15.8,Inwood_UTSW
4/29/21 6:00,0,31.41,19.52,52.04,19.94,83.5,17.1,Hines_MedicalDistrictDrive
4/29/21 6:00,1.24,21.68,0.6,0.4,19.6,99.9,19.6,Hines_RecordCrossing
4/29/21 6:00,8.88,19.92,0.73,5.34,19.72,79.8,16.1,Inwood_UTSW
4/29/21 7:00,0.21,26.38,18.86,52.66,20.14,83.5,17.3,Hines_MedicalDistrictDrive
4/29/21 7:00,5.77,18.03,0.65,0.35,19.6,99.9,19.6,Hines_RecordCrossing
4/29/21 7:00,13.2,15.67,0.44,5.71,19.51,79.8,15.9,Inwood_UTSW
4/29/21 8:00,3.94,20.94,17.67,52.5,21.45,83.5,18.5,Hines_MedicalDistrictDrive
4/29/21 8:00,12.89,14.89,0.09,0.04,20.13,99.9,20.1,Hines_RecordCrossing
4/29/21 8:00,15.69,13.3,0.06,4.16,20.61,79.8,17,Inwood_UTSW
4/29/21 9:00,3.69,18.99,19.39,52.96,20.8,83.5,17.9,Hines_MedicalDistrictDrive
4/29/21 9:00,8.8,13.78,1.63,1.98,19.6,99.9,19.6,Hines_RecordCrossing
4/29/21 9:00,16.39,9.91,1.75,6.37,19.88,79.8,16.3,Inwood_UTSW
4/29/21 10:00,0.46,15.42,47.87,68.58,20.03,83.5,17.2,Hines_MedicalDistrictDrive
